11352	GO:0000166,GO:0000287,GO:0001784,GO:0001843,GO:0001891,GO:0002118,GO:0004672,GO:0004713,GO:0004715,GO:0005515,GO:0005524,GO:0005737,GO:0005856,GO:0005886,GO:0006468,GO:0006909,GO:0006930,GO:0007015,GO:0007155,GO:0007173,GO:0007200,GO:0007204,GO:0007249,GO:0007612,GO:0007628,GO:0008047,GO:0008104,GO:0008542,GO:0009791,GO:0010976,GO:0015629,GO:0016301,GO:0016322,GO:0016740,GO:0018108,GO:0019899,GO:0021587,GO:0022408,GO:0030027,GO:0030036,GO:0030145,GO:0030182,GO:0031223,GO:0031252,GO:0031410,GO:0032729,GO:0032743,GO:0034599,GO:0035024,GO:0035264,GO:0035640,GO:0043123,GO:0043197,GO:0046632,GO:0046872,GO:0048008,GO:0048813,GO:0050885,GO:0051017,GO:0051649,GO:0060020,GO:0060074,GO:0060563,GO:0070374,GO:0071300,GO:0072359,GO:0097062,GO:0098609,GO:0098794,GO:0098978,GO:0120031,GO:1902532,GO:1903053,GO:1903905,GO:1904157,GO:2000096,GO:2000352,GO:2000406
11354	GO:0005496,GO:0005576,GO:0005737,GO:0008150
11363	GO:0001659,GO:0003995,GO:0004466,GO:0005737,GO:0005739,GO:0005759,GO:0006629,GO:0006631,GO:0009062,GO:0009409,GO:0016042,GO:0016491,GO:0016627,GO:0019254,GO:0031966,GO:0033539,GO:0042413,GO:0042758,GO:0042803,GO:0045717,GO:0046322,GO:0050660,GO:0090181,GO:0120162
11364	GO:0001889,GO:0003995,GO:0005737,GO:0005739,GO:0005759,GO:0005978,GO:0006082,GO:0006111,GO:0006629,GO:0006631,GO:0006635,GO:0007507,GO:0009409,GO:0009437,GO:0009791,GO:0016491,GO:0016627,GO:0016853,GO:0019254,GO:0030424,GO:0031667,GO:0031966,GO:0033539,GO:0042594,GO:0042802,GO:0042803,GO:0045329,GO:0050660,GO:0051791,GO:0051793,GO:0055007,GO:0070991
11370	GO:0000062,GO:0001659,GO:0003995,GO:0004466,GO:0005654,GO:0005730,GO:0005739,GO:0005743,GO:0006629,GO:0006631,GO:0006635,GO:0009062,GO:0009409,GO:0016020,GO:0016491,GO:0016627,GO:0017099,GO:0030855,GO:0031966,GO:0033539,GO:0042645,GO:0042802,GO:0045717,GO:0046322,GO:0050660,GO:0090181
11409	GO:0003995,GO:0005739,GO:0005759,GO:0006629,GO:0006631,GO:0016491,GO:0016627,GO:0016937,GO:0031966,GO:0033539,GO:0042803,GO:0046359,GO:0050660,GO:0071949
11416	GO:0005783,GO:0005789,GO:0008521,GO:0016020,GO:0035348,GO:0042803
11418	GO:0003026,GO:0005216,GO:0005261,GO:0005272,GO:0005515,GO:0005886,GO:0006811,GO:0006812,GO:0006814,GO:0007602,GO:0007605,GO:0009612,GO:0010447,GO:0015280,GO:0016020,GO:0019229,GO:0022839,GO:0034220,GO:0034765,GO:0035418,GO:0035725,GO:0042391,GO:0043005,GO:0043025,GO:0043066,GO:0043197,GO:0045202,GO:0050915,GO:0050974,GO:0051649,GO:0051965,GO:0071466,GO:0071468,GO:0098839,GO:0150052,GO:0160125
11419	GO:0001662,GO:0001975,GO:0005216,GO:0005261,GO:0005272,GO:0005515,GO:0005794,GO:0005886,GO:0006811,GO:0006812,GO:0006814,GO:0006816,GO:0007269,GO:0007613,GO:0008306,GO:0009986,GO:0010447,GO:0015280,GO:0016020,GO:0022839,GO:0022890,GO:0030425,GO:0034220,GO:0035725,GO:0042391,GO:0042995,GO:0043197,GO:0043198,GO:0045202,GO:0045211,GO:0046929,GO:0050915,GO:0051649,GO:0070588,GO:0071467,GO:0098655,GO:0098662,GO:0098793,GO:0098839,GO:0098978,GO:0150052,GO:0160128
11421	GO:0001822,GO:0002003,GO:0002034,GO:0002446,GO:0003081,GO:0003084,GO:0003779,GO:0004175,GO:0004180,GO:0004181,GO:0004222,GO:0005515,GO:0005516,GO:0005576,GO:0005615,GO:0005737,GO:0005764,GO:0005768,GO:0005886,GO:0006508,GO:0006518,GO:0007283,GO:0008217,GO:0008233,GO:0008237,GO:0008238,GO:0008240,GO:0008241,GO:0008270,GO:0008584,GO:0009792,GO:0009897,GO:0009925,GO:0010608,GO:0010629,GO:0010814,GO:0010815,GO:0014910,GO:0016020,GO:0016787,GO:0031100,GO:0031404,GO:0031434,GO:0031526,GO:0031711,GO:0031982,GO:0032496,GO:0038166,GO:0042310,GO:0042311,GO:0042445,GO:0042447,GO:0042755,GO:0043065,GO:0043171,GO:0045777,GO:0045907,GO:0046325,GO:0046872,GO:0048167,GO:0048286,GO:0050435,GO:0050482,GO:0050769,GO:0051019,GO:0060047,GO:0060177,GO:0060978,GO:0070062,GO:0070573,GO:0071838,GO:0086091,GO:0090281,GO:0097225,GO:1901363,GO:1902033,GO:1903522,GO:1903597
