GeneID,GO_ID
67773,GO:1990841
67774,GO:0003674
67774,GO:0005764
67774,GO:0005765
67774,GO:0005873
67774,GO:0005886
67774,GO:0007399
67774,GO:0016020
67774,GO:0030424
67774,GO:0030672
67774,GO:0032418
67774,GO:0051036
67774,GO:0062196
67774,GO:0072384
67774,GO:0098574
67774,GO:0099078
67774,GO:1903744
67775,GO:0001580
67775,GO:0005515
67775,GO:0005737
67775,GO:0006612
67775,GO:0008270
67775,GO:0016020
67775,GO:0031849
67775,GO:0046872
67775,GO:0051205
67775,GO:0051607
67776,GO:0003674
67776,GO:0005201
67776,GO:0005654
67776,GO:0008150
67776,GO:0031012
67778,GO:0000976
67778,GO:0000978
67778,GO:0001228
67778,GO:0003677
67778,GO:0003700
67778,GO:0005634
67778,GO:0005654
67778,GO:0006357
67778,GO:0008270
67778,GO:0030307
67778,GO:0043922
67778,GO:0043923
67778,GO:0045892
67778,GO:0045944
67778,GO:0046718
67778,GO:0046872
67781,GO:0003677
67781,GO:0003725
67781,GO:0005634
67781,GO:0005654
67781,GO:0005730
67781,GO:0005737
67781,GO:0005829
67781,GO:0045893
67781,GO:1990904
67784,GO:0001525
67784,GO:0001569
67784,GO:0001822
67784,GO:0002116
67784,GO:0003151
67784,GO:0003279
67784,GO:0005515
67784,GO:0005886
67784,GO:0007162
67784,GO:0007416
67784,GO:0008039
67784,GO:0008360
67784,GO:0016020
67784,GO:0017154
67784,GO:0019904
67784,GO:0030027
67784,GO:0030334
67784,GO:0030424
67784,GO:0031258
67784,GO:0035904
67784,GO:0042995
67784,GO:0043524
67784,GO:0043542
67784,GO:0044297
67784,GO:0045765
67784,GO:0050772
67784,GO:0060666
67784,GO:0060976
67784,GO:0071526
67784,GO:0098978
67784,GO:0120025
67785,GO:0007010
67785,GO:0008270
67785,GO:0022604
67785,GO:0046872
67788,GO:0000724
67788,GO:0003713
67788,GO:0005634
67788,GO:0005654
67788,GO:0005730
67788,GO:0005813
67788,GO:0006281
67788,GO:0006974
67788,GO:0032798
67788,GO:0045893
67788,GO:0071391
67789,GO:0000049
67789,GO:0000166
67789,GO:0004812
67789,GO:0004814
67789,GO:0005524
67789,GO:0005575
67789,GO:0006399
67789,GO:0006418
67789,GO:0006420
67789,GO:0010467
67789,GO:0106217
67790,GO:0000166
67790,GO:0000421
67790,GO:0003924
67790,GO:0003925
67790,GO:0005515
67790,GO:0005525
67790,GO:0005764
67790,GO:0005794
67790,GO:0005886
67790,GO:0006914
67790,GO:0010506
67790,GO:0015031
67790,GO:0016020
67790,GO:0016192
67790,GO:0016787
67790,GO:0030659
67790,GO:0031410
67790,GO:0031489
67790,GO:0031982
67790,GO:0032482
67790,GO:0043005
67790,GO:0046872
67790,GO:0050808
67790,GO:0120281
67791,GO:0003674
67791,GO:0005575
67791,GO:0008150
67792,GO:0001965
67792,GO:0005096
67792,GO:0005634
67792,GO:0005886
67792,GO:0007186
67792,GO:0007213
67792,GO:0009898
67792,GO:0009968
67792,GO:0016020
67792,GO:0030425
67792,GO:0032809
67792,GO:0042995
67792,GO:0043204
67792,GO:0043547
67792,GO:0045202
67792,GO:0060159
67795,GO:0003073
67795,GO:0003214
67795,GO:0005576
67795,GO:0005615
67795,GO:0010459
67795,GO:0016491
67795,GO:0016651
67795,GO:0042414
67795,GO:0042415
67795,GO:0042417
67795,GO:0045776
67795,GO:0051379
67795,GO:0055062
67795,GO:0060047
67795,GO:0070404
67795,GO:0071873
67795,GO:0097621
67795,GO:1902074
67797,GO:0003674
67797,GO:0005634
67797,GO:0005654
67797,GO:0005681
67797,GO:0005689
67797,GO:0005829
67797,GO:0006397
67797,GO:0008150
67797,GO:0008270
67797,GO:0008380
67797,GO:0046872
67800,GO:0003846
67800,GO:0004144
67800,GO:0005737
67800,GO:0005739
67800,GO:0005783
67800,GO:0005789
67800,GO:0005811
67800,GO:0005829
67800,GO:0006071
67800,GO:0006629
67800,GO:0006640
67800,GO:0006651
67800,GO:0007584
67800,GO:0008374
67800,GO:0010867
67800,GO:0016020
67800,GO:0016740
67800,GO:0016746
67800,GO:0019432
67800,GO:0019915
67800,GO:0034383
67800,GO:0035336
67800,GO:0035356
67800,GO:0042572
67800,GO:0042632
67800,GO:0042803
67800,GO:0045722
67800,GO:0046322
67800,GO:0046339
67800,GO:0048471
67800,GO:0050252
67800,GO:0050746
67800,GO:0055089
67800,GO:0060613
67800,GO:0071400
67800,GO:0090181
67800,GO:0097006
67800,GO:1990578
67801,GO:0005886
67801,GO:0006811
67801,GO:0016020
67801,GO:0016324
67801,GO:0019911
67801,GO:0030100
67801,GO:0032288
67801,GO:0042552
67801,GO:0042802
67801,GO:0043209
67801,GO:0043218
67801,GO:0045121
67801,GO:1904298
67803,GO:0003674
67803,GO:0005634
67803,GO:0005654
67803,GO:0005737
67803,GO:0005829
67803,GO:0005886
67803,GO:0008150
67803,GO:0015629
67803,GO:0046872
67803,GO:0051015
67803,GO:0051017
67804,GO:0005154
67804,GO:0005158
67804,GO:0005737
67804,GO:0005764
67804,GO:0005768
67804,GO:0005829
67804,GO:0006886
67804,GO:0008289
67804,GO:0010008
67804,GO:0015031
67804,GO:0016020
67804,GO:0030027
67804,GO:0030904
67804,GO:0030905
67804,GO:0031901
67804,GO:0032991
67804,GO:0034498
67804,GO:0035091
67804,GO:0042147
67804,GO:0042802
67804,GO:0042803
67804,GO:0042995
67804,GO:0046982
67804,GO:0072673
67804,GO:1990459
67804,GO:1990460
67808,GO:0005515
67808,GO:0005516
67808,GO:0005737
67808,GO:0008021
67808,GO:0016020
67808,GO:0016081
67808,GO:0030672
67808,GO:0031410
67808,GO:0033173
67808,GO:0042802
67808,GO:0042995
67808,GO:0044305
67808,GO:0045202
67808,GO:0048786
67808,GO:0050805
67808,GO:0051966
67808,GO:0098793
67808,GO:0098850
67808,GO:0098978
67808,GO:0099171
67808,GO:2000300
67809,GO:0000922
67809,GO:0005634
67809,GO:0005737
67809,GO:0005739
67809,GO:0005741
67809,GO:0005819
67809,GO:0005856
67809,GO:0005874
67809,GO:0005876
67809,GO:0006874
67809,GO:0006915
67809,GO:0008017
67809,GO:0016020
67809,GO:0030154
67809,GO:0044232
67809,GO:0045171
67809,GO:0097431
67809,GO:0098793
67809,GO:0098794
67809,GO:0098978
67811,GO:0003677
67811,GO:0005634
67811,GO:0005739
67811,GO:0005759
67811,GO:0005911
67811,GO:0006281
67811,GO:0006974
67811,GO:0007005
67811,GO:0016242
67811,GO:0030496
67811,GO:0030674
67811,GO:0042645
67811,GO:0045931
67811,GO:0051894
67811,GO:0070987
67811,GO:0072686
67811,GO:0090307
67811,GO:1903490
67811,GO:1904707
67811,GO:1990874
67812,GO:0003674
67812,GO:0005634
67812,GO:0005635
67812,GO:0005783
67812,GO:0005789
67812,GO:0005829
67812,GO:0006986
67812,GO:0016020
67812,GO:0036503
67815,GO:0005634
67815,GO:0005654
67815,GO:0005737
67815,GO:0005829
67815,GO:0008047
67815,GO:0008289
67815,GO:0016765
67815,GO:0045542
67819,GO:0002020
67819,GO:0005047
67819,GO:0005515
67819,GO:0005769
67819,GO:0005770
67819,GO:0005783
67819,GO:0005789
67819,GO:0006986
67819,GO:0010498
67819,GO:0015031
67819,GO:0016020
67819,GO:0030968
67819,GO:0030970
67819,GO:0031398
67819,GO:0031625
67819,GO:0031648
67819,GO:0033554
67819,GO:0034620
67819,GO:0036502
67819,GO:0036503
67819,GO:0036513
67819,GO:0042288
67819,GO:0042802
67819,GO:0043161
67819,GO:0044322
67819,GO:0044877
67819,GO:0051117
67819,GO:0071218
67819,GO:1990381
67821,GO:0000785
67821,GO:0005515
67821,GO:0005634
67821,GO:0005635
67821,GO:0005637
67821,GO:0005890
67821,GO:0006355
67821,GO:0006813
67821,GO:0006814
67821,GO:0016020
67821,GO:0098662
67824,GO:0005634
67824,GO:0005654
67824,GO:0005737
67824,GO:0042802
67824,GO:0048471
67826,GO:0005484
67826,GO:0005737
67826,GO:0005886
67826,GO:0006887
67826,GO:0012505
67826,GO:0014069
67826,GO:0016020
67826,GO:0016082
67826,GO:0019905
67826,GO:0030425
67826,GO:0031083
67826,GO:0031201
67826,GO:0031629
67826,GO:0032279
67826,GO:0043025
67826,GO:0045202
67826,GO:0048471
67826,GO:0048786
67826,GO:0060291
67826,GO:0098686
67826,GO:0098967
67826,GO:0098978
67826,GO:0099003
67828,GO:0042802
67830,GO:0000139
67830,GO:0005737
67830,GO:0005783
67830,GO:0005793
67830,GO:0005794
67830,GO:0005886
67830,GO:0006621
67830,GO:0006890
67830,GO:0007528
67830,GO:0009986
67830,GO:0016020
67830,GO:0033130
67830,GO:0071340
67830,GO:1903078
67832,GO:0000027
67832,GO:0003723
67832,GO:0005634
67832,GO:0005694
67832,GO:0005730
67832,GO:0006364
67832,GO:0019843
67832,GO:0042254
67834,GO:0000287
67834,GO:0004449
67834,GO:0005739
67834,GO:0005759
67834,GO:0006099
67834,GO:0006102
67834,GO:0016491
67834,GO:0016616
67834,GO:0043209
67834,GO:0045242
67834,GO:0046872
67834,GO:0051287
67836,GO:0000375
67836,GO:0000398
67836,GO:0001666
67836,GO:0001843
67836,GO:0003674
67836,GO:0005634
67836,GO:0005681
67836,GO:0005737
67836,GO:0005764
67836,GO:0006397
67836,GO:0008380
67836,GO:0009611
67836,GO:0032496
67836,GO:0043122
67836,GO:0060674
67836,GO:0071013
67836,GO:0090594
67838,GO:0005102
67838,GO:0005515
67838,GO:0005615
67838,GO:0005634
67838,GO:0005737
67838,GO:0005783
67838,GO:0005788
67838,GO:0006457
67838,GO:0016556
67838,GO:0034663
67838,GO:0050768
67838,GO:0051082
67838,GO:0051604
67838,GO:0051787
67838,GO:0101031
67839,GO:0000132
67839,GO:0000139
67839,GO:0001965
67839,GO:0005092
67839,GO:0005515
67839,GO:0005654
67839,GO:0005737
67839,GO:0005783
67839,GO:0005789
67839,GO:0005794
67839,GO:0005829
67839,GO:0005886
67839,GO:0005938
67839,GO:0007399
67839,GO:0008277
67839,GO:0016020
67839,GO:0016239
67839,GO:0030154
67839,GO:0030695
67839,GO:0032991
67840,GO:0003735
67840,GO:0005739
67840,GO:0005743
67840,GO:0005761
67840,GO:0005762
67840,GO:0005840
67840,GO:0006412
67840,GO:0032543
67840,GO:1990904
67841,GO:0000045
67841,GO:0000153
67841,GO:0000407
67841,GO:0000422
67841,GO:0005515
67841,GO:0005737
67841,GO:0005829
67841,GO:0006914
67841,GO:0015031
67841,GO:0016236
67841,GO:0016567
67841,GO:0016740
67841,GO:0019776
67841,GO:0019777
67841,GO:0019787
67841,GO:0019899
67841,GO:0034274
67841,GO:0043653
67841,GO:0044804
67841,GO:0050765
67841,GO:0061723
67841,GO:0141046
67841,GO:1902017
67842,GO:0000056
67842,GO:0000447
67842,GO:0000472
67842,GO:0000480
67842,GO:0003723
67842,GO:0005730
67842,GO:0030686
67842,GO:0030688
67843,GO:0000139
67843,GO:0005794
67843,GO:0015165
67843,GO:0016020
67843,GO:0022857
67843,GO:0055085
67843,GO:0090481
67844,GO:0000166
67844,GO:0003924
67844,GO:0003925
67844,GO:0005515
67844,GO:0005525
67844,GO:0005737
67844,GO:0005739
67844,GO:0005741
67844,GO:0005769
67844,GO:0005783
67844,GO:0005794
67844,GO:0005802
67844,GO:0006886
67844,GO:0007005
67844,GO:0012505
67844,GO:0016020
67844,GO:0016192
67844,GO:0016787
67844,GO:0019882
67844,GO:0030670
67844,GO:0030742
67844,GO:0031410
67844,GO:0031982
67844,GO:0032438
67844,GO:0033162
67844,GO:0035646
67844,GO:0035650
67844,GO:0035651
67844,GO:0036461
67844,GO:0042470
67844,GO:0044233
67844,GO:0045335
67844,GO:0046872
67844,GO:0072657
67844,GO:0090382
67844,GO:1903232
67845,GO:0000209
67845,GO:0004842
67845,GO:0005515
67845,GO:0005634
67845,GO:0005737
67845,GO:0005783
67845,GO:0005794
67845,GO:0005829
67845,GO:0006888
67845,GO:0006893
67845,GO:0008270
67845,GO:0016567
67845,GO:0016740
67845,GO:0031410
67845,GO:0034122
67845,GO:0034123
67845,GO:0034142
67845,GO:0042059
67845,GO:0043162
67845,GO:0045335
67845,GO:0046872
67845,GO:0051865
67845,GO:0061630
67845,GO:0070534
67845,GO:0070936
67845,GO:0070979
67846,GO:0003674
67846,GO:0005783
67846,GO:0005789
67846,GO:0006914
67846,GO:0016020
67846,GO:0045070
67846,GO:1901097
67846,GO:1902902
67847,GO:0005654
67847,GO:0005737
67847,GO:0031625
67847,GO:0036464
67847,GO:0042417
67847,GO:0042802
67847,GO:0046928
67847,GO:0090083
67848,GO:0000166
67848,GO:0000470
67848,GO:0003676
67848,GO:0003723
67848,GO:0003724
67848,GO:0004386
67848,GO:0005524
67848,GO:0005634
67848,GO:0005654
67848,GO:0005730
67848,GO:0005829
67848,GO:0006364
67848,GO:0016787
67848,GO:0016887
67848,GO:0019843
67848,GO:0042254
67848,GO:0070180
67849,GO:0000785
67849,GO:0005515
67849,GO:0005634
67849,GO:0005654
67849,GO:0005694
67849,GO:0005737
67849,GO:0006302
67849,GO:0007064
67849,GO:0044877
67849,GO:0051301
67850,GO:0003674
67850,GO:0005575
67850,GO:0008150
67851,GO:0000049
67851,GO:0003723
67851,GO:0005739
67851,GO:0005759
67851,GO:0043023
67851,GO:0072344
67851,GO:1903108
67855,GO:0004190
67855,GO:0006508
67855,GO:0008233
67855,GO:0016020
67855,GO:0016485
67855,GO:0016787
67855,GO:0043588
67856,GO:0004300
67856,GO:0005739
67856,GO:0006629
67856,GO:0006631
67856,GO:0016836
67856,GO:1900078
67857,GO:0000082
67857,GO:0002376
67857,GO:0004721
67857,GO:0004722
67857,GO:0005737
67857,GO:0005739
67857,GO:0005829
67857,GO:0016787
67857,GO:0045087
67857,GO:0046872
67857,GO:0140896
67857,GO:0160049
67859,GO:0001533
67859,GO:0003674
67859,GO:0008150
67859,GO:0042802
67859,GO:0051702
67859,GO:0061436
67860,GO:0005509
67860,GO:0005615
67860,GO:0005634
67860,GO:0005730
67860,GO:0005737
67860,GO:0005829
67860,GO:0005886
67860,GO:0042802
67860,GO:0042803
67860,GO:0046872
67860,GO:0048306
67860,GO:0048471
67860,GO:0051592
67861,GO:0001758
67861,GO:0004032
67861,GO:0004303
67861,GO:0005576
67861,GO:0005739
67861,GO:0005764
67861,GO:0005829
67861,GO:0006629
67861,GO:0008106
67861,GO:0016491
67861,GO:0016616
67861,GO:0016918
67861,GO:0019751
67861,GO:0042572
67861,GO:0042574
67861,GO:0045550
67861,GO:0047718
67861,GO:0052650
67861,GO:0070401
67861,GO:0070402
67862,GO:0003674
67862,GO:0005575
67862,GO:0008150
67863,GO:0005739
67863,GO:0005743
67863,GO:0006094
67863,GO:0006869
67863,GO:0015139
67863,GO:0015297
67863,GO:0015367
67863,GO:0015742
67863,GO:0016020
67863,GO:0022857
67863,GO:0043490
67863,GO:0055085
67863,GO:0071423
67864,GO:0003674
67864,GO:0005783
67864,GO:0005794
67864,GO:0005802
67864,GO:0005886
67864,GO:0006888
67864,GO:0012505
67864,GO:0016020
67864,GO:0048280
67865,GO:0001965
67865,GO:0005096
67865,GO:0005515
67865,GO:0005634
67865,GO:0005654
67865,GO:0005737
67865,GO:0005829
67865,GO:0007213
67865,GO:0008277
67865,GO:0009968
67865,GO:0016604
67865,GO:0043025
67865,GO:0043197
67865,GO:0043547
67865,GO:0043679
67865,GO:0045202
67866,GO:0001558
67866,GO:0003674
67866,GO:0004867
67866,GO:0005576
67866,GO:0005615
67866,GO:0030414
67866,GO:0050680
67866,GO:0050728
67866,GO:0061045
67867,GO:0003674
67867,GO:0005575
67867,GO:0016605
67868,GO:0004252
67868,GO:0005615
67868,GO:0006508
67868,GO:0008233
67868,GO:0008236
67868,GO:0016787
67868,GO:0017171
67868,GO:0031012
67869,GO:0000900
67869,GO:0003729
67869,GO:0005737
67869,GO:0006417
67869,GO:0007283
67869,GO:0007613
67869,GO:0008143
67869,GO:0017148
67869,GO:0030371
67869,GO:0045947
67869,GO:1900271
67870,GO:0000287
67870,GO:0005634
67870,GO:0005737
67870,GO:0008652
67870,GO:0009086
67870,GO:0016787
67870,GO:0019509
67870,GO:0043874
67870,GO:0046872
67871,GO:0005739
67871,GO:0006412
67871,GO:0032790
67871,GO:0043023
67872,GO:0000781
67872,GO:0003674
67872,GO:0005634
67872,GO:0005654
67872,GO:0005694
67872,GO:0006281
67872,GO:0006310
67872,GO:0006974
67872,GO:0016604
67872,GO:0030915
67873,GO:0001650
67873,GO:0005634
67873,GO:0005654
67873,GO:0005737
67873,GO:0005829
67873,GO:0008652
67873,GO:0009086
67873,GO:0016853
67873,GO:0019509
67873,GO:0042802
67873,GO:0046523
67874,GO:0003674
67874,GO:0005737
67874,GO:0007346
67874,GO:0016020
67874,GO:0051726
67876,GO:0005739
67876,GO:0005743
67876,GO:0016020
67876,GO:0031966
67876,GO:0045333
67876,GO:0048039
67877,GO:0004596
67877,GO:0005634
67877,GO:0005737
67877,GO:0005829
67877,GO:0006474
67877,GO:0016740
67877,GO:0016746
67877,GO:0016747
67877,GO:0017190
67877,GO:0017192
67877,GO:0018002
67877,GO:0031416
67877,GO:0032956
67877,GO:0120518
67878,GO:0002376
67878,GO:0005515
67878,GO:0005634
67878,GO:0005635
67878,GO:0005783
67878,GO:0005789
67878,GO:0016020
67878,GO:0034976
67878,GO:0042470
67878,GO:0045087
67878,GO:0061024
67878,GO:0071786
67878,GO:1903371
67878,GO:1903896
67878,GO:1903899
67880,GO:0004090
67880,GO:0005515
67880,GO:0005829
67880,GO:0005881
67880,GO:0005886
67880,GO:0005902
67880,GO:0005903
67880,GO:0005997
67880,GO:0006006
67880,GO:0006739
67880,GO:0016020
67880,GO:0016324
67880,GO:0016491
67880,GO:0016614
67880,GO:0016655
67880,GO:0019640
67880,GO:0042732
67880,GO:0042802
67880,GO:0050038
67880,GO:2000379
67881,GO:0003993
67881,GO:0004721
67881,GO:0004725
67881,GO:0016787
67881,GO:0016791
67881,GO:0030389
67881,GO:0046872
67883,GO:0000139
67883,GO:0005737
67883,GO:0005739
67883,GO:0005794
67883,GO:0005796
67883,GO:0016020
67883,GO:0016829
67883,GO:0016831
67883,GO:0032580
67883,GO:0033320
67883,GO:0042732
67883,GO:0042802
67883,GO:0042803
67883,GO:0048040
67883,GO:0070403
67883,GO:1902494
67884,GO:0001750
67884,GO:0003674
67884,GO:0005654
67884,GO:0005737
67884,GO:0005739
67884,GO:0005794
67884,GO:0005829
67884,GO:0005856
67884,GO:0005886
67884,GO:0005929
67884,GO:0006974
67884,GO:0007010
67884,GO:0007224
67884,GO:0008360
67884,GO:0030030
67884,GO:0032391
67884,GO:0036064
67884,GO:0042995
67884,GO:0060271
67884,GO:0097733
67885,GO:0005515
67885,GO:0005739
67885,GO:0005743
67885,GO:0006629
67885,GO:0006635
67885,GO:0010918
67885,GO:0016020
67885,GO:0031334
67885,GO:0032000
67885,GO:0045333
67885,GO:0051146
67885,GO:0051284
67885,GO:0070328
67886,GO:0000226
67886,GO:0005515
67886,GO:0005516
67886,GO:0005737
67886,GO:0005794
67886,GO:0005813
67886,GO:0005829
67886,GO:0005856
67886,GO:0005874
67886,GO:0007026
67886,GO:0008017
67886,GO:0015630
67886,GO:0030507
67886,GO:0031113
67886,GO:0031122
67886,GO:0031175
67886,GO:0033043
67886,GO:0036064
67886,GO:0036449
67886,GO:0042995
67886,GO:0050773
67886,GO:0051011
67886,GO:0061564
67886,GO:1903358
67886,GO:1990752
67887,GO:0005783
67887,GO:0005789
67887,GO:0006811
67887,GO:0006816
67887,GO:0016020
67887,GO:0140268
67887,GO:2001256
67888,GO:0001525
67888,GO:0001570
67888,GO:0001701
67888,GO:0003197
67888,GO:0003198
67888,GO:0005515
67888,GO:0005737
67888,GO:0005783
67888,GO:0005886
67888,GO:0007219
67888,GO:0016020
67888,GO:0030154
67888,GO:0030509
67888,GO:0043204
67888,GO:0045603
67888,GO:0048471
67888,GO:0050848
67888,GO:0051897
67888,GO:0051930
67888,GO:0060842
67888,GO:0071773
67888,GO:2001214
67889,GO:0003676
67889,GO:0003723
67889,GO:0005654
67889,GO:0005829
67889,GO:0045171
67890,GO:0005515
67890,GO:0005634
67890,GO:0005737
67890,GO:0005783
67890,GO:0007420
67890,GO:0033146
67890,GO:0034976
67890,GO:0042308
67890,GO:0043066
67890,GO:0061709
67890,GO:0071569
67890,GO:1990592
67891,GO:0002181
67891,GO:0003723
67891,GO:0003735
67891,GO:0005515
67891,GO:0005634
67891,GO:0005730
67891,GO:0005737
67891,GO:0005783
67891,GO:0005791
67891,GO:0005829
67891,GO:0005840
67891,GO:0006412
67891,GO:0008097
67891,GO:0014069
67891,GO:0015934
67891,GO:0016604
67891,GO:0022625
67891,GO:0022626
67891,GO:0031672
67891,GO:0098793
67891,GO:0098794
67891,GO:0140236
67891,GO:0140242
67891,GO:1990904
67892,GO:0005507
67892,GO:0005654
67892,GO:0005739
67892,GO:0005758
67892,GO:0008535
67892,GO:0033617
67893,GO:0005783
67893,GO:0005789
67893,GO:0006629
67893,GO:0016020
67893,GO:0016787
67893,GO:0047408
67894,GO:0005085
67894,GO:0005768
67894,GO:0005770
67894,GO:0015031
67894,GO:0031267
67894,GO:0032509
67894,GO:2000641
67895,GO:0000287
67895,GO:0004427
67895,GO:0005737
67895,GO:0006796
67895,GO:0016462
67895,GO:0016787
67895,GO:0046872
67896,GO:0001968
67896,GO:0005539
67896,GO:0005576
67896,GO:0005604
67896,GO:0005614
67896,GO:0008201
67896,GO:0009617
67896,GO:0010811
67896,GO:0030198
67896,GO:0031012
67897,GO:0001650
67897,GO:0003723
67897,GO:0004482
67897,GO:0005634
67897,GO:0005654
67897,GO:0006370
67897,GO:0006397
67897,GO:0008168
67897,GO:0016740
67897,GO:0031533
67897,GO:0032259
67897,GO:0043235
67897,GO:0106005
67897,GO:0160130
67897,GO:1990830
67898,GO:0005509
67898,GO:0005737
67898,GO:0005783
67898,GO:0006888
67898,GO:0012507
67898,GO:0014029
67898,GO:0014032
67898,GO:0016020
67898,GO:0030127
67898,GO:0031410
67898,GO:0031463
67898,GO:0042802
67898,GO:0046872
67898,GO:0046982
67898,GO:0046983
67898,GO:0048208
67898,GO:0048306
67898,GO:0051592
67898,GO:1902527
67898,GO:1990756
67899,GO:0003674
67899,GO:0005739
67899,GO:0008150
67899,GO:0046872
67900,GO:0000266
67900,GO:0003674
67900,GO:0005739
67900,GO:0005743
67900,GO:0006915
67900,GO:0007005
67900,GO:0007006
67900,GO:0016020
67902,GO:0004857
67902,GO:0005515
67902,GO:0005783
67902,GO:0005788
67902,GO:0042802
67902,GO:0046872
67902,GO:1901874
67903,GO:0003779
67903,GO:0005096
67903,GO:0005102
67903,GO:0005515
67903,GO:0005737
67903,GO:0005829
67903,GO:0005903
67903,GO:0005938
67903,GO:0006605
67903,GO:0007186
67903,GO:0007268
67903,GO:0008021
67903,GO:0012506
67903,GO:0014047
67903,GO:0016020
67903,GO:0017022
67903,GO:0030139
67903,GO:0030165
67903,GO:0030511
67903,GO:0031410
67903,GO:0031647
67903,GO:0032435
67903,GO:0032467
67903,GO:0042802
67903,GO:0043197
67903,GO:0043198
67903,GO:0043542
67903,GO:0048023
67903,GO:0048167
67903,GO:0098685
67903,GO:0098761
67903,GO:0098793
67903,GO:0098794
67903,GO:0098978
67903,GO:0099171
67905,GO:0004721
67905,GO:0004722
67905,GO:0004741
67905,GO:0005634
67905,GO:0005739
67905,GO:0006470
67905,GO:0016787
67905,GO:0030145
67905,GO:0046872
67909,GO:0003674
67909,GO:0005768
67909,GO:0005794
67909,GO:0006486
67909,GO:0007283
67909,GO:0007286
67909,GO:0016020
67909,GO:0016757
67909,GO:0030154
67909,GO:0031902
67909,GO:0046872
67911,GO:0000977
67911,GO:0000981
67911,GO:0003677
67911,GO:0005634
67911,GO:0006355
67911,GO:0006357
67911,GO:0008270
67911,GO:0046872
67912,GO:0003674
67912,GO:0005576
67912,GO:0006915
67912,GO:0008150
67914,GO:0005739
67914,GO:0005743
67914,GO:0006120
67914,GO:0006744
67914,GO:0008047
67914,GO:0008289
67914,GO:0019840
67914,GO:0042803
67914,GO:0110142
67916,GO:0000139
67916,GO:0001568
67916,GO:0001702
67916,GO:0005178
67916,GO:0005783
67916,GO:0005789
67916,GO:0005794
67916,GO:0005802
67916,GO:0005886
67916,GO:0005912
67916,GO:0006629
67916,GO:0006644
67916,GO:0006670
67916,GO:0006672
67916,GO:0006890
67916,GO:0007155
67916,GO:0007165
67916,GO:0007229
67916,GO:0008195
67916,GO:0010595
67916,GO:0016020
67916,GO:0016323
67916,GO:0016787
67916,GO:0030111
67916,GO:0033116
67916,GO:0033631
67916,GO:0034112
67916,GO:0042392
67916,GO:0042577
67916,GO:0045121
67916,GO:0045944
67916,GO:0046839
67916,GO:0050821
67916,GO:0060020
67916,GO:0070097
67916,GO:0070971
67916,GO:0098609
67916,GO:0106235
67916,GO:1902068
67916,GO:1902533
67916,GO:1904906
67917,GO:0002218
67917,GO:0002376
67917,GO:0003676
67917,GO:0003677
67917,GO:0003690
67917,GO:0003723
67917,GO:0005737
67917,GO:0008270
67917,GO:0009597
67917,GO:0032481
67917,GO:0045087
67917,GO:0046872
67917,GO:0051607
67917,GO:0071360
67917,GO:1900246
67920,GO:0000460
67920,GO:0000470
67920,GO:0005634
67920,GO:0005730
67920,GO:0030687
67921,GO:0000166
67921,GO:0005524
67921,GO:0005634
67921,GO:0005829
67921,GO:0016740
67921,GO:0019788
67921,GO:0043161
67921,GO:0045087
67921,GO:0045116
67921,GO:0051607
67921,GO:0061654
67922,GO:0003674
67922,GO:0005634
67922,GO:0005654
67922,GO:0005730
67922,GO:0006915
67922,GO:0008150
67923,GO:0000151
67923,GO:0001222
67923,GO:0005515
67923,GO:0005634
67923,GO:0005737
67923,GO:0005829
67923,GO:0006367
67923,GO:0006511
67923,GO:0016567
67923,GO:0030674
67923,GO:0030891
67923,GO:0031466
67923,GO:0032968
67923,GO:0044877
67923,GO:0070449
67923,GO:0140958
67926,GO:0031410
67926,GO:0042802
67927,GO:0003674
67927,GO:0005575
67927,GO:0008150
67928,GO:0000166
67928,GO:0005319
67928,GO:0005524
67928,GO:0005737
67928,GO:0006869
67928,GO:0012505
67928,GO:0016020
67928,GO:0016887
67928,GO:0042626
67928,GO:0043231
67928,GO:0055085
67928,GO:0140359
67929,GO:0003674
67929,GO:0005886
67929,GO:0008150
67931,GO:0004867
67931,GO:0005576
67931,GO:0005615
67931,GO:0030414
67931,GO:0031012
67932,GO:0003674
67932,GO:0005575
67932,GO:0008150
67933,GO:0000122
67933,GO:0003712
67933,GO:0003713
67933,GO:0005634
67933,GO:0005654
67933,GO:0005737
67933,GO:0005829
67933,GO:0005886
67933,GO:0006338
67933,GO:0006355
67933,GO:0006357
67933,GO:0034139
67933,GO:0035097
67933,GO:0044665
67933,GO:0045893
67933,GO:0048188
67933,GO:0071339
67933,GO:0140374
67933,GO:1902615
67935,GO:0005576
67935,GO:0016787
67935,GO:0052689
67935,GO:0106435
67936,GO:0003674
67936,GO:0005634
67936,GO:0005654
67936,GO:0005730
67936,GO:0005737
67936,GO:0006364
67937,GO:0000139
67937,GO:0001658
67937,GO:0003674
67937,GO:0005575
67937,GO:0005794
67937,GO:0016020
67938,GO:0001725
67938,GO:0005509
67938,GO:0005737
67938,GO:0005903
67938,GO:0005938
67938,GO:0008360
67938,GO:0016459
67938,GO:0016460
67938,GO:0030016
67938,GO:0030018
67938,GO:0032036
67938,GO:0032991
67938,GO:0045177
67938,GO:0046872
67939,GO:0002161
67939,GO:0003674
67939,GO:0005575
67939,GO:0006399
67939,GO:0008150
67939,GO:0106074
67941,GO:0000028
67941,GO:0003723
67941,GO:0003735
67941,GO:0005634
67941,GO:0005829
