gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ndc80,89.1486458419809,2.3210394680511075,0.3461237167397526,6.705808807075409,2.0029383192143587e-11,3.1349529974888264e-9
Xdh,676.8687886061737,1.659249988981592,0.16437361777130993,10.094381394525712,5.849873499128265e-24,4.870669673968628e-21
Jcad,182.43640496638903,1.2660122724463367,0.17862200722181718,7.087661213403407,1.3639737152999452e-12,2.8002567220822297e-10
Kif20a,25.625395009536163,2.2666570438828697,0.47237500788904335,4.798427109876412,1.5991648347277883e-6,7.706329060471177e-5
Pcyox1l,99.87567476476512,1.0320349665305857,0.15535543684938652,6.643056641339946,3.072436978831659e-11,4.559070594232681e-9
Apcdd1,32.16902842675125,1.946682091012321,0.33734870280164053,5.770533797359704,7.9020813997941e-9,7.543216174440392e-7
Grp,78.89680738322825,4.092524981300611,0.6142684862623451,6.662436821726767,2.6932410888819442e-11,4.118735122354459e-9
Gda,602.9962971809438,1.2339205533278692,0.2287545131146977,5.394081788931441,6.887484238260087e-8,5.010811955281744e-6
Kif20b,51.74242603767202,2.7820903261916596,0.4088739898024002,6.804273188265614,1.0156065543325866e-11,1.7495282103198248e-9
Kif11,22.750269211214146,4.090401973209945,0.7018157411111237,5.82831323608383,5.5990410941404784e-9,5.59418859185889e-7
Hells,41.00714164650407,1.8280764163444525,0.3101979046164692,5.893258429984234,3.7865350584244814e-9,3.9408889528199793e-7
Pik3ap1,97.29574374264931,2.238403513265802,0.29383181005204356,7.617975442717843,2.5768530575845338e-14,7.021690322548983e-12
Fhl1,586.3975188023129,1.3164868807382026,0.0873616581946135,15.069389798044995,2.574801069758394e-51,1.2862847877489686e-47
Cenpi,33.54091352662112,2.830250436554184,0.35505297538999103,7.971346905191909,1.569542443193105e-15,5.600650618127397e-13
Il13ra2,236.10500242638807,4.419812219969591,0.4731537881273096,9.34117475306014,9.527111075267324e-21,6.490127894774154e-18
Rai2,50.43079851924021,1.5322949567976487,0.23800861786100605,6.437980988119048,1.210731607716852e-10,1.6073532063523426e-8
